comercializadora;tarifa_acceso;tarifa_comercial;rango;mantenimiento;comision_variable;comision_fija;canal_preferente;canal;comercial_i;jefe_equipo_i;comercial_ii;jefe_equipo_ii;comercial_iii;jefe_equipo_iii
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 500.001 - 750.000 KW;;;3.730,00 €;3.170,50 €;2.984,00 €;2.685,60 €;298,40 €;2.387,20 €;596,80 €;1.492,00 €;1.492,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 750.001 - 1.000.000 KW;;;5.000,00 €;4.250,00 €;4.000,00 €;3.600,00 €;400,00 €;3.200,00 €;800,00 €;2.000,00 €;2.000,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 1.000.001 - 1.250.000 KW;;;6.000,00 €;5.100,00 €;4.800,00 €;4.320,00 €;480,00 €;3.840,00 €;960,00 €;2.400,00 €;2.400,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 1.250.001 - 1.500.000 KW;;;7.500,00 €;6.375,00 €;6.000,00 €;5.400,00 €;600,00 €;4.800,00 €;1.200,00 €;3.000,00 €;3.000,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 1.500.001 - 2.000.000 KW;;;9.500,00 €;8.075,00 €;7.600,00 €;6.840,00 €;760,00 €;6.080,00 €;1.520,00 €;3.800,00 €;3.800,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 2.000.001 - 2.500.000 KW;;;12.000,00 €;10.200,00 €;9.600,00 €;8.640,00 €;960,00 €;7.680,00 €;1.920,00 €;4.800,00 €;4.800,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 2.500.001 - 3.000.000 KW;;;15.000,00 €;12.750,00 €;12.000,00 €;10.800,00 €;1.200,00 €;9.600,00 €;2.400,00 €;6.000,00 €;6.000,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 3.000.001 - 3.500.000 KW;;;17.000,00 €;14.450,00 €;13.600,00 €;12.240,00 €;1.360,00 €;10.880,00 €;2.720,00 €;6.800,00 €;6.800,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 3.500.001 - 4.000.000 KW;;;20.000,00 €;17.000,00 €;16.000,00 €;14.400,00 €;1.600,00 €;12.800,00 €;3.200,00 €;8.000,00 €;8.000,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 4.000.001 - 4.500.000 KW;;;23.000,00 €;19.550,00 €;18.400,00 €;16.560,00 €;1.840,00 €;14.720,00 €;3.680,00 €;9.200,00 €;9.200,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 4.500.001 - 5.000.000 KW;;;26.000,00 €;22.100,00 €;20.800,00 €;18.720,00 €;2.080,00 €;16.640,00 €;4.160,00 €;10.400,00 €;10.400,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 5.000.001 - 5.500.000 KW;;;28.000,00 €;23.800,00 €;22.400,00 €;20.160,00 €;2.240,00 €;17.920,00 €;4.480,00 €;11.200,00 €;11.200,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE1;CONS. 5.500.001 - 6.000.000 KW;;;31.000,00 €;26.350,00 €;24.800,00 €;22.320,00 €;2.480,00 €;19.840,00 €;4.960,00 €;12.400,00 €;12.400,00 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 0 - 1.500 KW;;;50,00 €;42,50 €;40,00 €;36,00 €;4,00 €;32,00 €;8,00 €;20,00 €;20,00 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 1.501 - 3.000 KW;;;89,00 €;75,65 €;71,20 €;64,08 €;7,12 €;56,96 €;14,24 €;35,60 €;35,60 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 3.001 - 5.000 KW;;;122,00 €;103,70 €;97,60 €;87,84 €;9,76 €;78,08 €;19,52 €;48,80 €;48,80 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 5.001 - 10.000 KW;;;178,00 €;151,30 €;142,40 €;128,16 €;14,24 €;113,92 €;28,48 €;71,20 €;71,20 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 10.001 - 20.000 KW;;;304,00 €;258,40 €;243,20 €;218,88 €;24,32 €;194,56 €;48,64 €;121,60 €;121,60 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 20.001 - 35.000 KW;;;450,00 €;382,50 €;360,00 €;324,00 €;36,00 €;288,00 €;72,00 €;180,00 €;180,00 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 35.001 - 50.000 KW;;;677,00 €;575,45 €;541,60 €;487,44 €;54,16 €;433,28 €;108,32 €;270,80 €;270,80 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 50.001 - 65.000 KW;;;847,00 €;719,95 €;677,60 €;609,84 €;67,76 €;542,08 €;135,52 €;338,80 €;338,80 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 65.001 - 85.000 KW;;;1.058,00 €;899,30 €;846,40 €;761,76 €;84,64 €;677,12 €;169,28 €;423,20 €;423,20 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE2;CONS. 85.001 - 100.000 KW;;;1.171,00 €;995,35 €;936,80 €;843,12 €;93,68 €;749,44 €;187,36 €;468,40 €;468,40 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 0 - 1.500 KW;;;127,00 €;107,95 €;101,60 €;91,44 €;10,16 €;81,28 €;20,32 €;50,80 €;50,80 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 1.501 - 3.000 KW;;;156,00 €;132,60 €;124,80 €;112,32 €;12,48 €;99,84 €;24,96 €;62,40 €;62,40 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 3.001 - 5.000 KW;;;165,00 €;140,25 €;132,00 €;118,80 €;13,20 €;105,60 €;26,40 €;66,00 €;66,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 5.001 - 10.000 KW;;;188,00 €;159,80 €;150,40 €;135,36 €;15,04 €;120,32 €;30,08 €;75,20 €;75,20 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 10.001 - 20.000 KW;;;284,00 €;241,40 €;227,20 €;204,48 €;22,72 €;181,76 €;45,44 €;113,60 €;113,60 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 20.001 - 30.000 KW;;;420,00 €;357,00 €;336,00 €;302,40 €;33,60 €;268,80 €;67,20 €;168,00 €;168,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 30.001 - 40.000 KW;;;518,00 €;440,30 €;414,40 €;372,96 €;41,44 €;331,52 €;82,88 €;207,20 €;207,20 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 40.001 - 50.000 KW;;;600,00 €;510,00 €;480,00 €;432,00 €;48,00 €;384,00 €;96,00 €;240,00 €;240,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 50.001 - 75.000 KW;;;741,00 €;629,85 €;592,80 €;533,52 €;59,28 €;474,24 €;118,56 €;296,40 €;296,40 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 75.001 - 100.000 KW;;;990,00 €;841,50 €;792,00 €;712,80 €;79,20 €;633,60 €;158,40 €;396,00 €;396,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 100.001 - 150.000 KW;;;1.200,00 €;1.020,00 €;960,00 €;864,00 €;96,00 €;768,00 €;192,00 €;480,00 €;480,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 150.001 - 200.000 KW;;;1.696,00 €;1.441,60 €;1.356,80 €;1.221,12 €;135,68 €;1.085,44 €;271,36 €;678,40 €;678,40 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 200.001 - 300.000 KW;;;2.115,00 €;1.797,75 €;1.692,00 €;1.522,80 €;169,20 €;1.353,60 €;338,40 €;846,00 €;846,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 300.001 - 500.000 KW;;;3.235,00 €;2.749,75 €;2.588,00 €;2.329,20 €;258,80 €;2.070,40 €;517,60 €;1.294,00 €;1.294,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 500.001 - 750.000 KW;;;4.917,00 €;4.179,45 €;3.933,60 €;3.540,24 €;393,36 €;3.146,88 €;786,72 €;1.966,80 €;1.966,80 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE2;CONS. 750.001 - 1.000.000 KW;;;7.020,00 €;5.967,00 €;5.616,00 €;5.054,40 €;561,60 €;4.492,80 €;1.123,20 €;2.808,00 €;2.808,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 0 - 3.000 KW;;;282,00 €;239,70 €;225,60 €;203,04 €;22,56 €;180,48 €;45,12 €;112,80 €;112,80 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 3.001 - 5.000 KW;;;320,00 €;272,00 €;256,00 €;230,40 €;25,60 €;204,80 €;51,20 €;128,00 €;128,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 5.001 - 10.000 KW;;;410,00 €;348,50 €;328,00 €;295,20 €;32,80 €;262,40 €;65,60 €;164,00 €;164,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 10.001 - 20.000 KW;;;430,00 €;365,50 €;344,00 €;309,60 €;34,40 €;275,20 €;68,80 €;172,00 €;172,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 20.001 - 30.000 KW;;;560,00 €;476,00 €;448,00 €;403,20 €;44,80 €;358,40 €;89,60 €;224,00 €;224,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 30.001 - 40.000 KW;;;640,00 €;544,00 €;512,00 €;460,80 €;51,20 €;409,60 €;102,40 €;256,00 €;256,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 40.001 - 50.000 KW;;;780,00 €;663,00 €;624,00 €;561,60 €;62,40 €;499,20 €;124,80 €;312,00 €;312,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 50.001 - 75.000 KW;;;890,00 €;756,50 €;712,00 €;640,80 €;71,20 €;569,60 €;142,40 €;356,00 €;356,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 75.001 - 100.000 KW;;;1.115,00 €;947,75 €;892,00 €;802,80 €;89,20 €;713,60 €;178,40 €;446,00 €;446,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 100.001 - 150.000 KW;;;1.280,00 €;1.088,00 €;1.024,00 €;921,60 €;102,40 €;819,20 €;204,80 €;512,00 €;512,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 150.001 - 200.000 KW;;;1.600,00 €;1.360,00 €;1.280,00 €;1.152,00 €;128,00 €;1.024,00 €;256,00 €;640,00 €;640,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 200.001 - 300.000 KW;;;2.050,00 €;1.742,50 €;1.640,00 €;1.476,00 €;164,00 €;1.312,00 €;328,00 €;820,00 €;820,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 300.001 - 500.000 KW;;;2.970,00 €;2.524,50 €;2.376,00 €;2.138,40 €;237,60 €;1.900,80 €;475,20 €;1.188,00 €;1.188,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 500.001 - 750.000 KW;;;4.260,00 €;3.621,00 €;3.408,00 €;3.067,20 €;340,80 €;2.726,40 €;681,60 €;1.704,00 €;1.704,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 750.001 - 1.000.000 KW;;;5.702,00 €;4.846,70 €;4.561,60 €;4.105,44 €;456,16 €;3.649,28 €;912,32 €;2.280,80 €;2.280,80 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 1.000.001 - 1.250.000 KW;;;7.000,00 €;5.950,00 €;5.600,00 €;5.040,00 €;560,00 €;4.480,00 €;1.120,00 €;2.800,00 €;2.800,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 1.250.001 - 1.500.000 KW;;;8.500,00 €;7.225,00 €;6.800,00 €;6.120,00 €;680,00 €;5.440,00 €;1.360,00 €;3.400,00 €;3.400,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 1.500.001 - 2.000.000 KW;;;10.500,00 €;8.925,00 €;8.400,00 €;7.560,00 €;840,00 €;6.720,00 €;1.680,00 €;4.200,00 €;4.200,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 2.000.001 - 2.500.000 KW;;;13.000,00 €;11.050,00 €;10.400,00 €;9.360,00 €;1.040,00 €;8.320,00 €;2.080,00 €;5.200,00 €;5.200,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 2.500.001 - 3.000.000 KW;;;16.500,00 €;14.025,00 €;13.200,00 €;11.880,00 €;1.320,00 €;10.560,00 €;2.640,00 €;6.600,00 €;6.600,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 3.000.001 - 3.500.000 KW;;;19.000,00 €;16.150,00 €;15.200,00 €;13.680,00 €;1.520,00 €;12.160,00 €;3.040,00 €;7.600,00 €;7.600,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 3.500.001 - 4.000.000 KW;;;22.000,00 €;18.700,00 €;17.600,00 €;15.840,00 €;1.760,00 €;14.080,00 €;3.520,00 €;8.800,00 €;8.800,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 4.000.001 - 4.500.000 KW;;;25.000,00 €;21.250,00 €;20.000,00 €;18.000,00 €;2.000,00 €;16.000,00 €;4.000,00 €;10.000,00 €;10.000,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 4.500.001 - 5.000.000 KW;;;28.000,00 €;23.800,00 €;22.400,00 €;20.160,00 €;2.240,00 €;17.920,00 €;4.480,00 €;11.200,00 €;11.200,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 5.000.001 - 5.500.000 KW;;;31.000,00 €;26.350,00 €;24.800,00 €;22.320,00 €;2.480,00 €;19.840,00 €;4.960,00 €;12.400,00 €;12.400,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE2;CONS. 5.500.001 - 6.000.000 KW;;;34.000,00 €;28.900,00 €;27.200,00 €;24.480,00 €;2.720,00 €;21.760,00 €;5.440,00 €;13.600,00 €;13.600,00 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 0 - 1.500 KW;;;57,00 €;48,45 €;45,60 €;41,04 €;4,56 €;36,48 €;9,12 €;22,80 €;22,80 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 1.501 - 3.000 KW;;;118,00 €;100,30 €;94,40 €;84,96 €;9,44 €;75,52 €;18,88 €;47,20 €;47,20 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 3.001 - 5.000 KW;;;138,00 €;117,30 €;110,40 €;99,36 €;11,04 €;88,32 €;22,08 €;55,20 €;55,20 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 5.001 - 10.000 KW;;;199,00 €;169,15 €;159,20 €;143,28 €;15,92 €;127,36 €;31,84 €;79,60 €;79,60 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 10.001 - 20.000 KW;;;339,00 €;288,15 €;271,20 €;244,08 €;27,12 €;216,96 €;54,24 €;135,60 €;135,60 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 20.001 - 35.000 KW;;;498,00 €;423,30 €;398,40 €;358,56 €;39,84 €;318,72 €;79,68 €;199,20 €;199,20 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 35.001 - 50.000 KW;;;746,00 €;634,10 €;596,80 €;537,12 €;59,68 €;477,44 €;119,36 €;298,40 €;298,40 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 50.001 - 65.000 KW;;;930,00 €;790,50 €;744,00 €;669,60 €;74,40 €;595,20 €;148,80 €;372,00 €;372,00 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 65.001 - 85.000 KW;;;1.162,00 €;987,70 €;929,60 €;836,64 €;92,96 €;743,68 €;185,92 €;464,80 €;464,80 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE3;CONS. 85.001 - 100.000 KW;;;1.225,00 €;1.041,25 €;980,00 €;882,00 €;98,00 €;784,00 €;196,00 €;490,00 €;490,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 0 - 1.500 KW;;;137,00 €;116,45 €;109,60 €;98,64 €;10,96 €;87,68 €;21,92 €;54,80 €;54,80 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 1.501 - 3.000 KW;;;165,00 €;140,25 €;132,00 €;118,80 €;13,20 €;105,60 €;26,40 €;66,00 €;66,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 3.001 - 5.000 KW;;;170,00 €;144,50 €;136,00 €;122,40 €;13,60 €;108,80 €;27,20 €;68,00 €;68,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 5.001 - 10.000 KW;;;208,00 €;176,80 €;166,40 €;149,76 €;16,64 €;133,12 €;33,28 €;83,20 €;83,20 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 10.001 - 20.000 KW;;;316,00 €;268,60 €;252,80 €;227,52 €;25,28 €;202,24 €;50,56 €;126,40 €;126,40 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 20.001 - 30.000 KW;;;467,00 €;396,95 €;373,60 €;336,24 €;37,36 €;298,88 €;74,72 €;186,80 €;186,80 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 30.001 - 40.000 KW;;;580,00 €;493,00 €;464,00 €;417,60 €;46,40 €;371,20 €;92,80 €;232,00 €;232,00 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 40.001 - 50.000 KW;;;724,00 €;615,40 €;579,20 €;521,28 €;57,92 €;463,36 €;115,84 €;289,60 €;289,60 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 50.001 - 75.000 KW;;;891,00 €;757,35 €;712,80 €;641,52 €;71,28 €;570,24 €;142,56 €;356,40 €;356,40 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 75.001 - 100.000 KW;;;1.204,00 €;1.023,40 €;963,20 €;866,88 €;96,32 €;770,56 €;192,64 €;481,60 €;481,60 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 100.001 - 150.000 KW;;;1.476,00 €;1.254,60 €;1.180,80 €;1.062,72 €;118,08 €;944,64 €;236,16 €;590,40 €;590,40 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 150.001 - 200.000 KW;;;1.924,00 €;1.635,40 €;1.539,20 €;1.385,28 €;153,92 €;1.231,36 €;307,84 €;769,60 €;769,60 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 200.001 - 300.000 KW;;;2.403,00 €;2.042,55 €;1.922,40 €;1.730,16 €;192,24 €;1.537,92 €;384,48 €;961,20 €;961,20 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 300.001 - 500.000 KW;;;3.683,00 €;3.130,55 €;2.946,40 €;2.651,76 €;294,64 €;2.357,12 €;589,28 €;1.473,20 €;1.473,20 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 500.001 - 750.000 KW;;;5.604,00 €;4.763,40 €;4.483,20 €;4.034,88 €;448,32 €;3.586,56 €;896,64 €;2.241,60 €;2.241,60 €
TOTAL_PYME;3.0TD;JAZZ INDEXADO BASE TE3;CONS. 750.001 - 1.000.000 KW;;;8.005,00 €;6.804,25 €;6.404,00 €;5.763,60 €;640,40 €;5.123,20 €;1.280,80 €;3.202,00 €;3.202,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 0 - 3.000 KW;;;310,00 €;263,50 €;248,00 €;223,20 €;24,80 €;198,40 €;49,60 €;124,00 €;124,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 3.001 - 5.000 KW;;;345,00 €;293,25 €;276,00 €;248,40 €;27,60 €;220,80 €;55,20 €;138,00 €;138,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 5.001 - 10.000 KW;;;445,00 €;378,25 €;356,00 €;320,40 €;35,60 €;284,80 €;71,20 €;178,00 €;178,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 10.001 - 20.000 KW;;;470,00 €;399,50 €;376,00 €;338,40 €;37,60 €;300,80 €;75,20 €;188,00 €;188,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 20.001 - 30.000 KW;;;620,00 €;527,00 €;496,00 €;446,40 €;49,60 €;396,80 €;99,20 €;248,00 €;248,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 30.001 - 40.000 KW;;;715,00 €;607,75 €;572,00 €;514,80 €;57,20 €;457,60 €;114,40 €;286,00 €;286,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 40.001 - 50.000 KW;;;875,00 €;743,75 €;700,00 €;630,00 €;70,00 €;560,00 €;140,00 €;350,00 €;350,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 50.001 - 75.000 KW;;;999,00 €;849,15 €;799,20 €;719,28 €;79,92 €;639,36 €;159,84 €;399,60 €;399,60 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 75.001 - 100.000 KW;;;1.250,00 €;1.062,50 €;1.000,00 €;900,00 €;100,00 €;800,00 €;200,00 €;500,00 €;500,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 100.001 - 150.000 KW;;;1.475,00 €;1.253,75 €;1.180,00 €;1.062,00 €;118,00 €;944,00 €;236,00 €;590,00 €;590,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 150.001 - 200.000 KW;;;1.850,00 €;1.572,50 €;1.480,00 €;1.332,00 €;148,00 €;1.184,00 €;296,00 €;740,00 €;740,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 200.001 - 300.000 KW;;;2.377,00 €;2.020,45 €;1.901,60 €;1.711,44 €;190,16 €;1.521,28 €;380,32 €;950,80 €;950,80 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 300.001 - 500.000 KW;;;3.488,00 €;2.964,80 €;2.790,40 €;2.511,36 €;279,04 €;2.232,32 €;558,08 €;1.395,20 €;1.395,20 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 500.001 - 750.000 KW;;;5.100,00 €;4.335,00 €;4.080,00 €;3.672,00 €;408,00 €;3.264,00 €;816,00 €;2.040,00 €;2.040,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 750.001 - 1.000.000 KW;;;6.780,00 €;5.763,00 €;5.424,00 €;4.881,60 €;542,40 €;4.339,20 €;1.084,80 €;2.712,00 €;2.712,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 1.000.001 - 1.250.000 KW;;;8.200,00 €;6.970,00 €;6.560,00 €;5.904,00 €;656,00 €;5.248,00 €;1.312,00 €;3.280,00 €;3.280,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 1.250.001 - 1.500.000 KW;;;9.500,00 €;8.075,00 €;7.600,00 €;6.840,00 €;760,00 €;6.080,00 €;1.520,00 €;3.800,00 €;3.800,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 1.500.001 - 2.000.000 KW;;;13.000,00 €;11.050,00 €;10.400,00 €;9.360,00 €;1.040,00 €;8.320,00 €;2.080,00 €;5.200,00 €;5.200,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 2.000.001 - 2.500.000 KW;;;16.000,00 €;13.600,00 €;12.800,00 €;11.520,00 €;1.280,00 €;10.240,00 €;2.560,00 €;6.400,00 €;6.400,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 2.500.001 - 3.000.000 KW;;;20.000,00 €;17.000,00 €;16.000,00 €;14.400,00 €;1.600,00 €;12.800,00 €;3.200,00 €;8.000,00 €;8.000,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 3.000.001 - 3.500.000 KW;;;23.000,00 €;19.550,00 €;18.400,00 €;16.560,00 €;1.840,00 €;14.720,00 €;3.680,00 €;9.200,00 €;9.200,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 3.500.001 - 4.000.000 KW;;;27.000,00 €;22.950,00 €;21.600,00 €;19.440,00 €;2.160,00 €;17.280,00 €;4.320,00 €;10.800,00 €;10.800,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 4.000.001 - 4.500.000 KW;;;31.000,00 €;26.350,00 €;24.800,00 €;22.320,00 €;2.480,00 €;19.840,00 €;4.960,00 €;12.400,00 €;12.400,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 4.500.001 - 5.000.000 KW;;;34.000,00 €;28.900,00 €;27.200,00 €;24.480,00 €;2.720,00 €;21.760,00 €;5.440,00 €;13.600,00 €;13.600,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 5.000.001 - 5.500.000 KW;;;38.000,00 €;32.300,00 €;30.400,00 €;27.360,00 €;3.040,00 €;24.320,00 €;6.080,00 €;15.200,00 €;15.200,00 €
TOTAL_PYME;6.1TD;JAZZ INDEXADO BASE TE3;CONS. 5.500.001 - 6.000.000 KW;;;41.000,00 €;34.850,00 €;32.800,00 €;29.520,00 €;3.280,00 €;26.240,00 €;6.560,00 €;16.400,00 €;16.400,00 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE4;CONS. 0 - 1.500 KW;;;60,00 €;51,00 €;48,00 €;43,20 €;4,80 €;38,40 €;9,60 €;24,00 €;24,00 €
TOTAL_PYME;2.0TD;JAZZ INDEXADO BASE TE4;CONS. 1.501 - 3.000 KW;;;125,00 €;106,25 €;100,00 €;90,00 €;10,00 €;80,00 €;20,00 €;50,00 €;50,00 €
